ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),avg(ws_wholesale_cost),avg(ws_list_price),sum(ss_wholesale_cost),sum(ss_list_price),sum(ws_wholesale_cost),sum(ws_list_price)
1,50.121405486760516,75.26408305168907,49.986800754242616,100.85103708359523,424659823.0408588,637684276.4017341,423253338,853936188
2,50.74923944200545,75.91713930824994,49.03257328990228,98.23322475570032,407651131.9500223,609816188.6501105,393861745,789073604
3,50.591371320269026,75.8506552706817,50.22333125389894,101.06550218340611,426980802.71194994,640163981.1002231,423874620,852972120
4,50.0718578623383,75.26572467839506,50.25847728726807,102.08637236084454,419564264.48999316,630669796.6513691,421127994,855406521
5,50.899866239754175,76.20388658639874,49.39695624603678,98.82666666666667,426068324.7309701,637881092.7109534,413487892,826200816
6,50.21700769211399,75.42642307689896,49.86760025461489,100.76766390833863,410232779.23841757,616173535.3998029,407378400,823191200
7,50.27821641382734,75.67403805501894,49.837507635919366,101.09224190592548,428235205.72187215,644539316.7404314,424481552,861034064
8,51.54719075609256,77.36362568707861,50.56024844720497,102.05217391304348,438109368.2022743,657528153.8033617,429721158,867360816
9,50.37118139367287,75.26664850139169,50.77181208053691,101.58485958485959,424184886.0711329,633834145.5602466,427558670,854942648
10,51.20938016548753,76.66875845255502,48.578947368421055,97.75913312693498,440311565.10170484,659217919.0522658,417694420,840558444
11,50.30094474851148,75.76782387329257,51.434512725015516,102.95592799503414,429727661.01218516,647294596.4701136,439411883,879566186
12,49.895743560891084,74.8292930997015,49.66875391358798,99.85848465873512,423836549.62060636,635633164.9657078,421908399,848242206
13,50.73918144109547,76.38439645460925,50.81082762912259,102.17299315494711,432313757.98110586,650819042.4937575,432924206,870545984
14,50.29045038287398,75.20305924170262,50.482142857142854,101.4579081632653,422224489.7980523,631383753.3336883,423563756,851269186
15,50.74096859142792,76.02482979088637,50.32167395377889,101.84259837601499,431933357.73099625,647162656.0170267,428364105,866936850
16,50.840763490250424,76.11733830881185,50.55368289637953,103.0892634207241,425641515.66007805,637258314.4229649,423238062,863068674
17,49.840928951336224,74.65265387512441,50.99038461538461,103.29102564102564,409285733.99974084,613035649.1979017,418724880,848209376
18,50.72690683697135,75.94861127272051,50.378476420798066,102.04897218863361,433187595.0788142,648570912.7217467,430212138,871457607
19,50.90565042201692,76.17753261716379,51.21571072319202,102.07044887780549,425573680.9992817,636847829.2010549,428165800,853313852
20,50.70224357782735,75.76866013662989,50.38447204968944,102.82038533250466,441703242.39939433,660074594.19888,438934909,895185018
21,50.26716520391329,75.84753529197437,49.570123939986956,100.87801696020874,403946235.8383343,609509731.740812,398344822,810654332
22,50.005115723676845,75.3717101399599,48.94641782059001,98.690734055355,452442686.699496,681957806.5832272,442597200,892946656
23,50.08881923931271,75.40933964140584,50.32012578616352,101.17169811320754,404019922.2016431,608257012.2013544,405885657,816057999
24,50.530115628303484,75.58915143551381,49.95288944723618,100.38505025125629,431340428.1583496,645251975.7555823,426413050,856917306
25,50.52257638642977,75.83534515255764,49.87945034353529,102.18125,428860990.7013619,643728478.9981757,423401814,866823980
26,50.06086381925894,75.12190959597908,49.6875808538163,99.71992238033636,404074572.42054254,606358963.540938,401061557,804905907
27,50.63514372738995,75.6036988387814,50.233333333333334,100.18680600914435,407225193.7099685,608030878.1301817,403729821,805736658
28,49.777046106765404,74.69766979152365,48.59184914841849,96.56751824817518,428003699.9001033,642281564.4004838,417558895,829822839
29,51.170107913732686,76.73135554731722,50.651486401012015,100.79190385831753,427313486.3105313,640771426.6214696,422982560,841697264
30,50.29430876023634,75.40564059309555,50.47225725094577,102.01703470031546,425236670.5613004,637552127.4228427,426741219,862006707
31,49.95266001508061,75.00121799712576,49.51950464396285,98.81919504643963,428537875.95017475,643426449.0511823,424821888,847758016
32,50.59199205451257,75.8518293607884,50.56948933419522,100.17194570135747,413980509.96023756,620674887.9617454,413529066,819150276
33,50.72498940466193,75.74235985322284,50.3756345177665,101.37880710659898,414981949.91936976,619649457.8369737,412123872,829381643
