ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),avg(ws_wholesale_cost),avg(ws_list_price),sum(ss_wholesale_cost),sum(ss_list_price),sum(ws_wholesale_cost),sum(ws_list_price)
1,50.439289511608614,75.8939971001787,49.986800754242616,100.85103708359523,332278705.758466,499966581.1208588,329091002,663958652
2,50.52272411238075,75.66621306191463,49.03257328990228,98.23322475570032,312303440.3508554,467726534.40050685,303092155,607223276
3,50.63554687512471,75.8335253908819,50.22333125389894,101.06550218340611,332467329.6008188,497914434.3616868,329760768,663584768
4,50.00110234347334,74.98940459110894,50.25847728726807,102.08637236084454,326830505.43063384,490165693.47002745,328512828,667284102
5,51.076006366241295,76.28169931498279,49.39695624603678,98.82666666666667,328953384.56957334,491289843.4237686,318139516,635682768
6,50.098508814934725,75.46201273273736,49.86760025461489,100.76766390833863,321430229.01030385,484161557.0607845,319948728,646521704
7,49.76699176876878,75.03421052649833,49.837507635919366,101.09224190592548,326607479.19162726,492429489.55119795,327070256,663441392
8,51.45488034817471,77.34412617844032,50.56024844720497,102.05217391304348,342718832.40064204,515155966.5003342,336760074,679725648
9,50.7367624811621,75.71342410493243,50.77181208053691,101.58485958485959,329802858.0004735,492158002.16026556,330030690,659926536
10,51.76410070210217,77.56324860817524,48.578947368421055,97.75913312693498,345347562.50062025,517468254.7006007,324097605,652206411
11,50.447260240931165,75.99256144581648,51.434512725015516,102.95592799503414,337272725.42978144,508059668.4302229,343873150,688327300
12,49.84051126721064,74.62027865300568,49.66875391358798,99.85848465873512,328489788.62964594,491808750.33152425,327357767,658149198
13,51.02233857338375,76.77703506650428,50.81082762912259,102.17299315494711,339040633.59151345,510179175.27999234,337635155,678933920
14,49.99382932701902,74.5595624997907,50.482142857142854,101.4579081632653,326311723.77062625,486653246.8186339,329288960,661797760
15,50.47059701498219,75.49011795902392,50.32167395377889,101.84259837601499,335657430.86037785,502051105.9528584,334667010,677309700
16,50.67409157674225,75.82065621941956,50.55368289637953,103.0892634207241,331538689.9790634,496061799.12017536,330750908,674468516
17,49.78554959765772,74.7978649768294,50.99038461538461,103.29102564102564,318661371.5987358,478757198.3998924,326373135,661132802
18,50.59458706461981,75.6983805970292,50.378476420798066,102.04897218863361,336407456.95962226,503324588.46009487,334970520,678531780
19,50.82612700812934,76.1985491964037,51.21571072319202,102.07044887780549,324796029.1606212,486934332.0775497,327285600,652264464
20,50.51560850251329,75.57555477689122,50.38447204968944,102.82038533250466,348174285.1988076,520897709.4997928,347270439,708240078
21,50.25743833945214,75.9827228325545,49.570123939986956,100.87801696020874,315497853.9300867,476991800.24894327,311183145,633275370
22,49.96274701659419,75.45881145581883,48.94641782059001,98.690734055355,347929578.4192183,525478562.0398021,340647000,687260560
23,50.41638420913847,75.90055569543202,50.32012578616352,101.17169811320754,318804476.39959246,479951850.90116566,318195793,639752151
24,50.44985576912526,75.50670673055154,49.95288944723618,100.38505025125629,334115268.7993012,500059776.79855835,330824000,664822080
25,50.63655341008216,75.7446858957295,49.87945034353529,102.18125,331653778.1410344,496104287.5090865,326694987,668837590
26,50.165926938065574,75.50488071568634,49.6875808538163,99.71992238033636,312087448.7381075,469723715.4398792,309111608,620368008
27,50.18922908022581,75.0806245426031,50.233333333333334,100.18680600914435,314965970.1497636,471173639.88019925,315036843,628729214
28,49.37858462303525,73.98704692937267,48.59184914841849,96.56751824817518,325398453.4498013,487565020.94846505,320019310,635980542
29,50.94845510469803,76.4661623620582,50.651486401012015,100.79190385831753,327433748.0709446,491430055.952793,325525200,647765880
30,50.20726387548112,75.31261684536092,50.47225725094577,102.01703470031546,327114783.84075564,490683388.7811779,328841292,664251276
31,50.14943984427076,75.31831709696064,49.51950464396285,98.81919504643963,332550464.00092983,499450071.15019447,328373244,655288858
32,50.584899345109854,75.95701188491752,50.56948933419522,100.17194570135747,322853263.9198265,484788336.4823451,322546413,638924818
33,51.07067504297303,75.95842818414826,50.3756345177665,101.37880710659898,326698291.11909777,485904849.7591455,322252128,648518607
34,50.14325171400182,75.16334231150805,49.50372670807453,100.08633540372671,329703914.39997333,494217014.9003202,325498884,658091676
35,50.1198756660927,75.51798782074015,50.40211311373524,102.88440024860162,317813589.8701148,478864771.5124729,319603277,652397081
36,50.715887961868454,75.81229797349957,50.271597265382226,101.47420758234928,342319818.3500614,511714437.3081186,339320965,684926040
37,50.510425886168385,75.85786343098141,48.93625241468126,100.4771410173857,329694631.95932555,495143921.8006443,319419594,655840323
38,50.793717557213256,76.11469465644718,50.9702154626109,102.45880861850443,314999271.1797603,472028323.49974346,316093830,635402400
39,50.62661425095224,76.27691154792366,48.901249256395005,97.56454491374183,346370587.9223124,521861457.43008286,334566210,667504420
40,50.02081173585746,74.92400977970698,50.42949130714746,101.01609787508049,317720691.3594673,475900077.5984494,320316530,641631020
41,51.64954919022143,77.51624906615447,50.35089894606324,100.68319900805952,334492552.2179661,502010344.62098426,326082240,652044030
42,50.84986049903216,76.64292217311728,49.69245165315034,100.99438552713661,333059365.5884698,502000256.9389696,325478502,661498884
43,50.3184914540851,74.93923458026555,49.96303377947737,100.11663479923519,318719991.7502221,474669083.6108347,316468504,634144071
