ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),avg(ws_wholesale_cost),avg(ws_list_price),sum(ss_wholesale_cost),sum(ss_list_price),sum(ws_wholesale_cost),sum(ws_list_price)
1,51.66656303967783,78.16568221068383,49.986800754242616,100.85103708359523,47624584.47995776,72050624.5599776,46047291,92902866
2,49.194266441828525,73.29637436761686,49.03257328990228,98.23322475570032,44779327.00000662,66718391.24999509,44632145,89417284
3,51.219310344750234,76.37824137927953,50.22333125389894,101.06550218340611,47620641.59992808,71011906.13997135,46694640,93964640
4,51.848553571406946,77.18782142856561,50.25847728726807,102.08637236084454,45382001.969981074,67560956.3399949,43990240,89354160
5,51.49941471576093,77.22882943153607,49.39695624603678,98.82666666666667,48566317.05003948,72830338.68009236,46583602,93079896
6,51.00324652779701,78.20557291662676,49.86760025461489,100.76766390833863,46152633.7700174,70767910.1099639,45124992,91184256
7,49.38839924676659,75.26173258001694,49.837507635919366,101.09224190592548,42930717.880054116,65421035.25998198,43321104,87874128
8,53.480941780848504,79.59333904112351,50.56024844720497,102.05217391304348,50284920.700025,74836841.10002597,47538768,95953536
9,52.461306620327456,77.92304878060565,50.77181208053691,101.58485958485959,49354862.81011139,73308913.37011087,47765410,95511304
10,50.25357876717014,75.52578767129243,48.578947368421055,97.75913312693498,47397165.35004419,71232901.90005617,45817720,92202504
11,48.60043545875314,73.4566718505858,51.434512725015516,102.95592799503414,50343878.87996499,76091783.03988187,53279623,106649266
12,47.71211438467817,70.86038128248033,49.66875391358798,99.85848465873512,43965234.329935014,65295644.679985866,45768217,92016498
13,51.474640980673314,77.96141856397311,50.81082762912259,102.17299315494711,47232976.13994289,71537163.79004604,46623863,93753632
14,51.48050086355893,76.62300518140349,50.482142857142854,101.4579081632653,46767512.49000097,69608245.68005118,45831324,92110794
15,50.65742496042913,75.19001579782208,50.32167395377889,101.84259837601499,51337906.14992258,76200043.28003423,50997645,103210650
16,52.079553571386285,78.25671428575532,50.55368289637953,103.0892634207241,46721609.09996206,70205663.52003682,45352720,92483440
17,49.63942003518749,73.40492091388089,50.99038461538461,103.29102564102564,44061934.80003382,65157143.999997236,45261105,91685246
18,50.548957597244794,76.23916961132423,50.378476420798066,102.04897218863361,47322114.34006707,71372365.98001574,47162516,95534574
19,48.21025951555383,72.40351211072567,51.21571072319202,102.07044887780549,44696310.11998414,67126164.9199991,47482700,94630738
20,49.80729591843339,74.91204081637153,50.38447204968944,102.82038533250466,47151570.900062524,70917730.8000426,47697972,97277544
21,47.81684303346508,72.98599647265884,49.570123939986956,100.87801696020874,41562925.949961215,63440230.979996264,43086897,87684282
22,49.54831103678395,74.64142140461497,48.94641782059001,98.690734055355,49244877.17999469,74184317.33993311,48617400,98086352
23,52.21520000003943,79.42587826092044,50.32012578616352,101.17169811320754,47737746.60003605,72615109.20004651,46005175,92496225
24,48.812561174563136,73.80285481247634,49.95288944723618,100.38505025125629,47635983.20001147,72023910.80007641,48748825,97965369
25,49.878767605610996,74.85440140837012,49.87945034353529,102.18125,45358155.13997926,68070197.29992673,45358776,92862320
26,49.221742808843075,75.1103384095491,49.6875808538163,99.71992238033636,44973217.300040595,68627264.66006728,45398847,91112697
27,50.22162872145137,75.43912434332441,50.233333333333334,100.18680600914435,43903798.049921505,65948957.94005854,43885347,87583406
28,49.37285714290632,72.64134353745185,48.59184914841849,96.56751824817518,47756389.80004757,70263065.95003568,46972380,93349116
