ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),avg(ws_wholesale_cost),avg(ws_list_price),sum(ss_wholesale_cost),sum(ss_list_price),sum(ws_wholesale_cost),sum(ws_list_price)
1,50.414694967625906,75.96124824269356,49.986800754242616,100.85103708359523,285485511.4397538,430149102.7188235,282884653,570734878
2,50.676497256715386,75.70090961595905,49.03257328990228,98.23322475570032,269381309.85000825,402403703.7501016,260642695,522178844
3,50.49518792721547,75.78317198177601,50.22333125389894,101.06550218340611,284274577.3006103,426639251.49999577,282744096,568972096
4,50.12802170271116,75.09530884798028,50.25847728726807,102.08637236084454,281590251.92928714,421842040.0194391,282323076,573462234
5,50.82050271332238,75.91348471903338,49.39695624603678,98.82666666666667,280583908.6589618,419124194.47210664,272724399,544937652
6,49.95735403022613,75.28027912268678,49.86760025461489,100.76766390833863,275553824.1701947,415229533.2596124,275058762,555812366
7,49.43116244858353,74.65265744549771,49.837507635919366,101.09224190592548,274962126.33046955,415257348.0096746,277222432,562328224
8,51.39009601822758,77.43239197986098,50.56024844720497,102.05217391304348,292975451.3008756,441442841.0011073,288244482,581800464
9,50.99132996144837,75.89477833999102,50.77181208053691,101.58485958485959,280894868.54070145,418079971.6511634,279685615,559256956
10,51.65879251703796,77.54028628115121,48.578947368421055,97.75913312693498,294337335.3001775,441802839.9498409,276789240,557004168
11,50.5667003647122,76.2945071611004,51.434512725015516,102.95592799503414,290089580.2179704,437684116.1410931,295068021,590634582
12,49.654686073178794,74.31260559365111,49.66875391358798,99.85848465873512,277862061.94066834,415845017.89024514,277940784,558796896
13,51.18718278356843,76.93941866945191,50.81082762912259,102.17299315494711,294318418.1793698,442389808.6788734,292154434,587478976
14,50.12594134063131,74.73614525127095,50.482142857142854,101.4579081632653,281558415.02915287,419794422.599294,283378480,569527880
15,50.632755617874764,75.84112640467504,50.32167395377889,101.84259837601499,288584428.6094143,432261050.4110297,286811400,580458000
16,50.86740899973617,76.34541415873025,50.55368289637953,103.0892634207241,284317176.78012735,426723378.2996954,282563643,576204861
17,50.04946306817104,75.04043749987106,50.99038461538461,103.29102564102564,274831611.59994084,412062050.399292,279998400,567191680
18,50.66106419897244,75.78299305963978,50.378476420798066,102.04897218863361,289757577.8400772,433443253.8603876,288141308,583672362
19,50.89710790096993,76.29076650941629,51.21571072319202,102.07044887780549,276919355.96014434,415080361.1199038,278652800,555341632
20,50.76602127089092,75.93827652022087,50.38447204968944,102.82038533250466,299715990.00057477,448329712.59943634,297463373,606661146
21,49.97956195967989,75.59172910678458,49.570123939986956,100.87801696020874,265866779.64013678,402110958.90083164,263688770,536621620
22,50.21538864388461,75.65974090408544,48.94641782059001,98.690734055355,302785536.6600222,456208263.48003656,294956400,595079072
23,50.319249558462815,75.91870806351119,50.32012578616352,101.17169811320754,271865847.89945406,410175114.29969954,271870582,546612474
24,50.24622789765048,75.25644681450231,49.95288944723618,100.38505025125629,285011477.5189312,426876842.2401142,283347575,569413719
25,50.698496155038605,75.91305326114546,49.87945034353529,102.18125,284981874.4205452,426715698.72981066,280377927,574013390
26,50.192054992704264,75.50268306811472,49.6875808538163,99.71992238033636,268097348.29968032,403292296.42052,265402735,532646985
27,49.99171363508485,74.80525192133906,50.233333333333334,100.18680600914435,268875582.5900813,402332791.3494858,269998641,538845018
28,49.06499129419401,73.51975623886432,48.59184914841849,96.56751824817518,278133244.19965875,416759236.598563,275283710,547076622
29,51.079524216584815,76.65736182366282,50.651486401012015,100.79190385831753,283456114.53033626,425395464.5416704,281080800,559325520
30,50.151890888546276,75.19845758381487,50.47225725094577,102.01703470031546,278472687.2212696,417545902.8014843,280251549,566101197
31,50.318162453950734,75.6960920194955,49.51950464396285,98.81919504643963,286129953.7505823,430439393.10103947,281588454,561926953
32,50.59508271529213,76.17184540830063,50.56948933419522,100.17194570135747,274594085.2797124,413406542.5223251,274277886,543310796
33,51.30069587631232,76.15307846514453,50.3756345177665,101.37880710659898,282327839.2801302,419100242.80044866,277236864,557927316
34,50.03405444121983,75.2987220629384,49.50372670807453,100.08633540372671,281136348.4997701,423095989.3994445,278156490,562375110
35,50.03289053259504,75.46252662726914,50.40211311373524,102.88440024860162,272099872.5302755,410396914.06027305,274107860,559528580
36,50.65942470393716,75.72805414564796,50.271597265382226,101.47420758234928,289038056.88025934,432067473.12075245,286825302,578962512
37,50.27613303874567,75.34495997795327,48.93625241468126,100.4771410173857,282879617.78903025,423929848.87019366,275340754,565336543
38,50.649575684511575,75.94952151654363,50.9702154626109,102.45880861850443,265590876.11941925,398256050.27917075,267272213,537262640
39,50.41104154805822,75.91275754130984,48.901249256395005,97.56454491374183,297779736.39979255,448419239.8302737,288861342,576317084
