ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),avg(ws_wholesale_cost),avg(ws_list_price),sum(ss_wholesale_cost),sum(ss_list_price),sum(ws_wholesale_cost),sum(ws_list_price)
1,50.28203904091191,75.49639295560047,49.986800754242616,100.85103708359523,377270965.99971,566456683.9995941,374820177,756219702
2,50.502613586997796,75.51827563838395,49.03257328990228,98.23322475570032,358304427.79862434,535784796.45093733,347874830,696942136
3,50.54069697627502,75.6167424408457,50.22333125389894,101.06550218340611,377781045.8105938,565219194.6126666,375408804,755443304
4,50.15023265546594,75.17028295928934,50.25847728726807,102.08637236084454,373973945.87879336,560550287.4580766,374781134,761265531
5,51.066618491265814,76.3212178537884,49.39695624603678,98.82666666666667,378903329.8822167,566287027.4132713,366514795,732342660
6,49.910753218808324,75.0191351932813,49.86760025461489,100.76766390833863,365389636.8094451,549204586.0710853,365073720,737705960
7,49.97531263578033,75.24794615713928,49.837507635919366,101.09224190592548,376814956.73066163,567371169.4796456,375775904,762237728
8,51.43749201610233,77.18839471975328,50.56024844720497,102.05217391304348,388979058.9994086,583711762.8978766,382345194,771735888
9,50.51309670324788,75.43083956052067,50.77181208053691,101.58485958485959,376698893.0096359,562521714.4806049,378628250,757101800
10,51.37048806248468,76.96545531395842,48.578947368421055,97.75913312693498,392665479.7995801,588308162.5015588,371327515,747250773
11,50.388171452977254,75.88839104735032,51.434512725015516,102.95592799503414,384446430.18209475,579005353.6204046,392429696,785522432
12,49.913398099069205,74.82591763454333,49.66875391358798,99.85848465873512,377434884.178551,565818249.8393016,375584935,755109390
13,50.838757935037655,76.60810410470938,50.81082762912259,102.17299315494711,386104199.79158765,581814189.2981625,385892078,775971392
14,50.27064427550566,75.00137304588496,50.482142857142854,101.4579081632653,373392549.8703825,557083648.4987752,374724504,753113124
15,50.619629083471345,75.67290621740534,50.32167395377889,101.84259837601499,384544414.1417155,574867771.9425429,382280925,773672250
16,50.905318457440686,76.24226819778482,50.55368289637953,103.0892634207241,376436277.89927304,563798764.6215615,373835992,762327784
17,49.99963373066671,75.01372870534314,50.99038461538461,103.29102564102564,366285316.79876894,549532573.2004546,373543320,756685264
18,50.61970331600909,75.88929319398483,50.378476420798066,102.04897218863361,383795350.8809687,575387764.0820285,381966384,773728776
19,50.80603011793019,76.15077913533935,51.21571072319202,102.07044887780549,373400340.92057127,559672283.4769924,376411300,750169622
20,50.565656042965635,75.63997723504316,50.38447204968944,102.82038533250466,393376532.499372,588442715.699563,391967008,799396416
21,50.13006236553537,75.64348172033205,49.570123939986956,100.87801696020874,357349643.06960064,539220777.2693009,353358150,719103900
22,50.024732903801144,75.46115152754238,48.94641782059001,98.690734055355,399991861.3803113,603378463.1983486,391134300,789119464
23,50.33688820425263,75.70264304585743,50.32012578616352,101.17169811320754,363682003.80019706,546948567.900598,363560896,730961472
24,50.54280941376894,75.70140785854177,49.95288944723618,100.38505025125629,382928902.16020125,573538695.99809,378459475,760550067
