ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),avg(ws_wholesale_cost),avg(ws_list_price),sum(ss_wholesale_cost),sum(ss_list_price),sum(ws_wholesale_cost),sum(ws_list_price)
1,50.79654405472704,76.35657827207243,49.986800754242616,100.85103708359523,94534806.71996166,142103257.28008384,92969401,187570726
2,50.690175438565724,75.55685881352524,49.03257328990228,98.23322475570032,93137874.89994347,138827794.5996772,90092205,180493236
3,50.93860425527637,76.32097872356906,50.22333125389894,101.06550218340611,95944134.57991941,143752471.4503104,94596900,190359400
4,49.86639525021037,74.1346649702722,50.25847728726807,102.08637236084454,91892646.23999691,136613655.50992328,92615166,188122419
5,51.42838016528898,77.02533057871194,49.39695624603678,98.82666666666667,98134092.17999947,146977425.05038077,94257790,188338920
6,49.75016906167404,75.48547759926441,49.86760025461489,100.76766390833863,92460340.94993778,140289231.71988973,92678586,187275998
7,49.77000891256027,75.65831550790865,49.837507635919366,101.09224190592548,91413272.14982423,138962687.30979294,91537248,185677536
8,50.59147182500583,75.5524137932312,50.56024844720497,102.05217391304348,96846748.59989041,144629230.20024455,96786978,195357456
9,53.088745614116036,79.14196491232191,50.77181208053691,101.58485958485959,99194197.63015124,147873595.760077,94865100,189691440
10,51.0451566468626,76.99175275207482,48.578947368421055,97.75913312693498,97359192.94991075,146847524.90032357,92655355,186457461
11,49.964653465363725,75.35443894394551,51.434512725015516,102.95592799503414,97557584.76003356,147131953.3800998,100427532,201024744
12,49.058483535485266,72.72622183707607,49.66875391358798,99.85848465873512,90411743.52992015,134029917.8199773,91536434,184032996
13,51.021632124429736,76.74838514683965,50.81082762912259,102.17299315494711,94946461.35014404,142821530.4100648,94554174,190134336
14,50.47042662119934,75.28114334463655,50.482142857142854,101.4579081632653,92808452.46007158,138432085.4998651,92770832,186448792
15,50.375589957980026,75.0369372385365,50.32167395377889,101.84259837601499,96378326.8296576,143560293.14008182,96275175,194844750
16,50.69404533561537,76.15965998243848,50.55368289637953,103.0892634207241,93150004.13992123,139942918.2597708,92892089,189425903
17,49.67662116047257,73.49372013625135,50.99038461538461,103.29102564102564,90824760.00011522,134370038.39951107,93226740,188849048
18,50.607227550175416,75.826521360111,50.378476420798066,102.04897218863361,96008894.46008469,143853375.08007827,95574922,193600983
19,50.059796640141656,75.21282051295225,51.21571072319202,102.07044887780549,90814678.52000034,136445382.800239,92911650,185168451
20,50.15751243768339,74.95844112778006,50.38447204968944,102.82038533250466,97388835.59975232,145543806.80016544,97829514,199518228
