ss_store_sk,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_sales_price,tpcds-06667g-ssales_store_rate
1,24.848377418880528,59.764576052699475,18.289316070918265,1308.0614590628616,0.00099922129650686
1,6.664949298492419,6.405548404510394,2.4021582428046275,18.3231963209314,0.00099922129650686
1,7.259045673593558,5.041610225764249,2.2381804661841596,26.10204569593749,0.00099922129650686
1,95.86430564812062,115.34126009665083,13.190699385025034,1735.7227119032573,0.00099922129650686
1,46.92231787128436,75.89514144302119,14.351981203279127,555.3097724581173,0.00099922129650686
1,77.00441483143065,85.19135759336393,70.06837273857946,3932.07237489031,0.00099922129650686
1,22.983644403227284,35.503308455401246,28.4078995752265,1728.4170950408707,0.00099922129650686
1,81.85435945133156,152.51081651261777,36.54343185189319,110.48592417607225,0.00099922129650686
1,41.84930177498114,44.08687502829965,3.370140096918183,443.05711735535084,0.00099922129650686
1,78.58832438327849,112.23159499623736,17.84766929660791,1394.075624036674,0.00099922129650686
1,55.26861742471019,75.04463292172339,62.21883036932698,4085.128887612465,0.00099922129650686
1,73.15954637053682,85.53391071113487,2.9535276170960554,101.04380568349991,0.00099922129650686
1,93.98351421386124,153.0754601192329,87.5089502809276,1922.9142024483199,0.00099922129650686
1,79.62525075261239,114.21676402620976,74.614939117932,4363.608107635132,0.00099922129650686
1,80.70061795365244,111.37133391144269,68.82815757566375,1857.7054045868433,0.00099922129650686
1,17.83916432187118,8.377439255751185,1.9645510756153588,93.47196492104155,0.00099922129650686
1,82.78064307391388,156.12382864013955,40.187518615384974,3939.0646531105735,0.00099922129650686
1,42.90843635612061,46.38477592932007,64.3564164624546,609.1748819679515,0.00099922129650686
1,57.19712226080096,104.65793503476006,36.075620594843016,547.008050361532,0.00099922129650686
1,79.73000033209179,113.33750034172374,77.97170540458781,7603.744791678917,0.00099922129650686
1,45.274620998372654,37.053155217446196,13.506521218476571,527.0228592837268,0.00099922129650686
1,20.776392464971536,32.76470522375589,13.768243171808358,399.18735252378895,0.00099922129650686
1,27.231875346307188,36.13490069569371,33.02725491854947,3598.1405039819433,0.00099922129650686
1,83.23765118642885,105.48625956925213,41.81423679875385,3817.781875242263,0.00099922129650686
1,22.963162369526476,30.9869484884706,3.927812996472877,1078.1546477489203,0.00099922129650686
1,53.76687169849765,67.79992744003073,38.941033737545396,3755.552701997837,0.00099922129650686
1,57.9333612287395,103.2630204382186,12.884423611193695,517.715393397738,0.00099922129650686
1,7.7362694661416205,33.67895728594192,10.445309396159782,488.18029458453094,0.00099922129650686
1,55.86272384130913,112.67664190738626,68.01616847118946,3966.0300376004725,0.00099922129650686
1,24.69433487678516,30.00162141578286,13.014140738502043,520.7083661565107,0.00099922129650686
1,51.43896219147378,40.65128843259897,40.88547557222565,2823.8572946569793,0.00099922129650686
1,23.789137731510582,34.798755533750445,30.272175528335932,75.20757426427758,0.00099922129650686
1,54.83861467075532,66.42731028943284,37.41477668060127,1756.735719732996,0.00099922129650686
1,7.524306777934063,8.142927715186532,9.661798093287652,446.43169441662945,0.00099922129650686
1,94.04870524952979,164.15936776080457,133.07081670764478,8245.860741039634,0.00099922129650686
1,94.08217452845004,164.82362147285,33.46317725781047,581.8156166608703,0.00099922129650686
1,28.63079724530742,64.08636178843412,34.37367225069624,1730.8567118235403,0.00099922129650686
1,57.59682758193489,115.48275207525606,98.37075359698638,4339.621785036166,0.00099922129650686
1,78.05018298761058,111.94770057908278,40.042413714742324,557.6055414117445,0.00099922129650686
1,24.326838190406082,34.13387336453931,13.494840880306185,1220.2969393099643,0.00099922129650686
1,78.88899050837095,121.63490767429937,110.94260127090593,4014.583675414805,0.00099922129650686
1,75.47457280614633,79.7265029775138,13.920745838780176,1633.9757429688193,0.00099922129650686
1,75.9299888153325,82.7863913715841,40.875579651423,3533.272833595792,0.00099922129650686
1,78.75525382875264,125.35576670297817,109.05785480715792,7859.252243442849,0.00099922129650686
1,16.45781532367763,9.763495588823709,2.1013197514577637,66.21345139013268,0.00099922129650686
1,48.6782690850421,75.7713656578641,36.4073668891175,602.4750256840912,0.00099922129650686
1,70.26408571331021,46.88830827540427,38.147218536689685,1687.259704686849,0.00099922129650686
1,51.33948143154409,74.14406050348583,40.88879763884046,1530.4922993281643,0.00099922129650686
1,76.59199550096234,128.12778122982067,71.20243512596771,7949.763839628613,0.00099922129650686
1,17.606917245942387,41.41537480498107,2.939077837535282,69.28602564900584,0.00099922129650686
1,49.14434716062099,74.28474772816637,12.129686713707889,118.88861552629791,0.00099922129650686
1,51.36102284952783,71.87449897196305,16.03248447272232,1487.8875880840637,0.00099922129650686
1,54.49528430255702,64.51218946436833,42.73166849099255,3490.086805870917,0.00099922129650686
1,75.95876417794433,81.7833004919805,13.995497735777567,87.70444884668385,0.00099922129650686
1,46.48319832225131,82.9452424954902,37.157507218949114,1774.4794962384142,0.00099922129650686
1,51.11814748303354,71.97406197334355,3.1349482257485506,524.8013510330732,0.00099922129650686
1,50.65537318157148,73.01006602804517,36.4721720621491,1738.7854232614002,0.00099922129650686
1,45.81420230529401,44.18261873431189,33.90482102175833,1688.1527925430887,0.00099922129650686
1,81.03505272413872,156.6630880966789,121.96822370991407,4485.266595441914,0.00099922129650686
1,74.14172113821965,89.65304588023079,12.977220138029724,552.0865932171263,0.00099922129650686
1,94.51011724240668,162.60700421262527,37.79281159453189,1956.84938569461,0.00099922129650686
1,85.68056359822921,153.10706667573922,121.20914708588168,8001.566568434523,0.00099922129650686
1,94.98860267088054,118.0913390421248,72.01222125091884,4205.521983021804,0.00099922129650686
1,43.15750984608068,39.96373252702111,2.9442883441366563,88.2568168238845,0.00099922129650686
1,46.70078934466632,74.57854869035508,14.735545219297105,528.17907602863,0.00099922129650686
1,7.310504122300274,7.221252717851968,10.505832139685616,25.390981616100305,0.00099922129650686
1,21.211356299622665,37.592694470932734,12.172191279147654,572.6206109390968,0.00099922129650686
1,26.62316352169949,32.37773421077991,30.71626642431119,519.9421962871777,0.00099922129650686
1,79.13140670904313,114.54751786570382,36.5566000912249,4264.279771953718,0.00099922129650686
1,54.15464830065275,70.03232476283658,66.04211611687381,1874.584521521911,0.00099922129650686
1,95.78457517399012,152.29500608475016,80.15431898402383,1988.1192932095896,0.00099922129650686
1,24.957336757492467,80.79958070167679,64.59802713277519,4166.309886838731,0.00099922129650686
1,81.83489472294721,108.77993295990055,3.6750436498154864,568.7026291474097,0.00099922129650686
1,93.68570926008326,88.8826904684755,99.02646367535618,1935.7549509777687,0.00099922129650686
1,26.8500502612232,33.486984347264574,14.177287783194473,2946.6788439921106,0.00099922129650686
1,26.9483223525274,65.43981048520888,31.95365214037221,125.04990768888953,0.00099922129650686
1,44.06253045866426,43.37290718945023,32.80319743687168,1832.257282417715,0.00099922129650686
1,48.611465286039575,74.41960271580028,13.945076538675893,593.8652981581254,0.00099922129650686
1,72.7110548765227,84.62894498330536,36.49908814549407,1678.4807956800269,0.00099922129650686
1,94.93328216595555,111.53185233511874,74.93378185704859,4443.3796564443555,0.00099922129650686
1,53.7917682375988,73.28340835201882,12.530107486933037,524.7205568815975,0.00099922129650686
1,80.16998625983864,116.36457371863276,74.7831301624473,1872.2279696473656,0.00099922129650686
1,94.29532949022213,127.82955790735468,114.60734865523048,8366.157822333085,0.00099922129650686
1,94.50572369091107,122.09507797544902,79.97317196981047,7590.509530657062,0.00099922129650686
1,54.09742206849685,80.37611351347722,67.06263740431275,4406.175596587349,0.00099922129650686
1,92.47696203154958,91.21687008227171,2.500071093903028,111.50365592716551,0.00099922129650686
1,22.852146248332165,29.47779190567522,3.3202749256105153,441.53336443471613,0.00099922129650686
1,93.6975873716536,125.46614046134962,122.79790759606573,7757.179369779544,0.00099922129650686
1,51.07176762913353,71.82989222086823,13.052036841820911,104.7173493855693,0.00099922129650686
1,25.047047463442972,25.84068845808747,1.953905266382171,102.82237301571843,0.00099922129650686
1,80.67705691849376,156.1156711384127,65.3995695098079,741.9800690584435,0.00099922129650686
1,24.094302540973047,30.37788128080985,2.225553902113318,113.42303961217645,0.00099922129650686
1,74.6199664083637,81.82171716039953,32.56294300502283,627.3426543424536,0.00099922129650686
1,47.76219265248969,79.91153934755009,44.85323956944916,3397.305534616437,0.00099922129650686
1,80.6249753037916,106.43332867419734,73.5936120426809,1828.804765162235,0.00099922129650686
1,96.52276808812972,107.36024951735484,43.95121359592251,1424.484837716408,0.00099922129650686
1,95.82810530339613,114.25005759538149,38.88777801692837,103.17029508925087,0.00099922129650686
1,5.216286809220114,5.900193395727373,1.3319516297067238,98.6526704003376,0.00099922129650686
1,45.35825039872593,39.705287227182346,15.555730932401566,1368.358392256015,0.00099922129650686
1,54.56405144871363,113.88929976520434,70.6529005110128,4173.8666406783195,0.00099922129650686
1,49.455781582795815,79.35195716707652,12.688811389412624,507.58145476124247,0.00099922129650686
1,94.82906028556671,114.50230269066823,12.611440013146481,528.0367147312705,0.00099922129650686
1,76.90628495815572,88.20583408367375,101.28560796275409,4155.961967473428,0.00099922129650686
1,77.141613768635,120.20997066109977,73.02770821266893,3821.5452668163407,0.00099922129650686
1,5.2387943580281995,6.414511919466882,1.276957258232302,89.90501048672064,0.00099922129650686
1,78.56600003488526,114.73336550180213,74.6403842706794,4039.184066020303,0.00099922129650686
1,47.40004360857569,72.47956203848707,39.92417988727182,1611.8285780048518,0.00099922129650686
1,20.969575156219694,30.331104102286766,11.79507695617051,124.73815249575439,0.00099922129650686
1,20.826033792801915,35.7061797654048,13.664459531660357,535.5153156515806,0.00099922129650686
1,7.85098026022381,6.195081160963865,9.764371943637773,421.054923450003,0.00099922129650686
1,24.55692597887841,29.172910729259392,9.88471079101365,113.30722980314528,0.00099922129650686
1,95.76155143439627,153.99373164071855,77.96580403854014,4349.0315058508395,0.00099922129650686
